%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
244.0, 34340.527277055655, 11086.129973665473, 5466.566141434449, 22235.73890158402, 9904.594410013488, -11641.906099546684, 31702.75321039596, 31687.196396255065, -59894.963788385845, -30730.56408531238, -139255.19010486486, -56103.795004343396, -541.1133815185286, 1950.457924659005, -72574.30375508116, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704848418E9, 0.0, 2026-01-23 18:21:44.848
246.0, 34472.84960423107, 11202.113175644063, 5578.235456733162, 22299.03904188145, 9952.740067570217, -11604.042244439393, 31644.236343411965, 31623.762145490906, -59862.71022113684, -30692.588471482813, -139219.62847943648, -56077.73287030851, -531.2115587248277, 1956.805820084312, -72578.12590338301, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704854465E9, 0.0, 2026-01-23 18:21:44.854
248.0, 34490.30631665067, 11223.548498576702, 5592.473517951193, 22282.521102728977, 9931.818834760052, -11630.037323240915, 31646.896201002146, 31630.11004091621, -59744.91652785737, -30644.934552304097, -139188.24663022123, -56056.18578865359, -522.3379161760707, 2095.9230775741435, -72420.1437735729, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704859432E9, 0.0, 2026-01-23 18:21:44.859
250.0, 34322.8023437026, 11064.582892010558, 5449.98114704861, 22242.980866787537, 9914.898564207384, -11627.176299950635, 31706.41889648663, 31688.090466033278, -59965.9529287759, -30759.978981015563, -139276.6701312864, -56116.379036471735, -545.2261024983052, 1876.4736505119386, -72654.99355256482, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704865339E9, 0.0, 2026-01-23 18:21:44.865
252.0, 34580.115625872095, 11303.657150704521, 5669.296463644084, 22323.916533460204, 9962.664242108374, -11606.67975028512, 31607.512427271897, 31587.39585726212, -59724.934068314324, -30621.15229620365, -139166.2078101883, -56038.79613146736, -516.1017794730401, 2076.5664668758473, -72451.19034662133, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704871583E9, 0.0, 2026-01-23 18:21:44.871
254.0, 34346.204620147306, 11089.885066733965, 5469.516571702549, 22235.269514950458, 9902.873325690429, -11643.314259447368, 31703.580224940804, 31688.35868696674, -59890.89577089498, -30726.36195735478, -139252.53024727467, -56099.794042085894, -539.9063873179421, 1953.7659828383903, -72573.00735390275, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704877437E9, 0.0, 2026-01-23 18:21:44.877
0.0, 34474.86126123205, 11202.470803555347, 5578.011939288609, 22297.519123258488, 9950.68370708033, -11605.62921829572, 31646.248000412943, 31625.43852632505, -59862.01731705872, -30691.35912553777, -139219.58377594754, -56075.09536446278, -530.3174889466154, 1953.9000933051223, -72581.72453424032, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704900483E9, 0.0, 2026-01-23 18:21:44.900
2.0, 34496.564805098154, 11227.862385256576, 5595.736872641668, 22282.11877132878, 9930.790654515107, -11631.378427908234, 31646.918552746603, 31630.11004091621, -59741.40730397789, -30640.86653481323, -139185.20679297528, -56052.20717814055, -521.6003086090457, 2083.026121023431, -72442.56257326157, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704906474E9, 0.0, 2026-01-23 18:21:44.906
4.0, 34326.11040188198, 11065.76753446669, 5450.271719726529, 22241.483299909032, 9912.909258950862, -11628.897384273694, 31708.005870342957, 31689.588032911783, -59963.44953339691, -30756.51446062499, -139274.1667359074, -56112.62394340324, -545.0472885426627, 1880.0052261358771, -72659.82152936715, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916370491149E9, 0.0, 2026-01-23 18:21:44.911
6.0, 34583.89307068504, 11305.08766234966, 5670.458754355759, 22323.111870659814, 9961.233730463235, -11607.86439274125, 31608.674717983573, 31588.535796229342, -59723.79412934711, -30618.805363035844, -139165.13492645443, -56035.66688724362, -515.297116672649, 2093.1738130061403, -72434.09126211301, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704917408E9, 0.0, 2026-01-23 18:21:44.917
8.0, 34353.670102795375, 11094.467174347303, 5473.294016515496, 22235.31421843937, 9901.889848934396, -11644.767122836964, 31703.781390640903, 31688.202224755554, -59887.47595399332, -30723.88091372024, -139252.10556413003, -56097.089481006806, -538.520579161713, 1967.4676021894936, -72559.50690025174, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916370492349E9, 0.0, 2026-01-23 18:21:44.923
10.0, 34478.70576127837, 11203.163707633461, 5578.2131049887075, 22296.088611613348, 9948.82851229054, -11607.216192152047, 31647.902029502635, 31626.89138971465, -59859.46921819082, -30684.40773301217, -139212.7664938887, -56070.60266382727, -531.4797796582914, 1942.321889677273, -72594.39797334648, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704928445E9, 0.0, 2026-01-23 18:21:44.928
12.0, 34504.52202612424, 11231.997457980808, 5599.022579076598, 22282.141123073237, 9929.673067292342, -11632.16073896417, 31646.806794024327, 31629.59595079374, -59734.590021919015, -30628.371909662714, -139171.21460094626, -56045.702820504055, -524.2378144547719, 2053.45476310906, -72469.02703869666, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704934475E9, 0.0, 2026-01-23 18:21:44.934
14.0, 34330.826619962056, 11067.37686006747, 5451.143437760286, 22240.343360941813, 9910.942305438793, -11630.462006385565, 31709.0340505879, 31690.683268390094, -59957.79454204971, -30742.79048952943, -139258.22994211077, -56105.314922966354, -548.6459193999672, 1861.9450166159888, -72675.66891618597, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704957485E9, 0.0, 2026-01-23 18:21:44.957
16.0, 34588.87750969857, 11307.099319350638, 5671.710452045257, 22322.64248402625, 9960.339660685022, -11608.82551775283, 31609.233511594954, 31588.938127629535, -59721.64836187939, -30611.49634259896, -139156.77537402813, -56030.36952380771, -516.7276283177887, 2082.154402989674, -72450.87742219894, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704962437E9, 0.0, 2026-01-23 18:21:44.962
18.0, 34361.292047654635, 11098.646950560445, 5476.087984572409, 22235.425977161645, 9901.353407067467, -11645.68354435963, 31703.848445874268, 31688.001059055456, -59885.77722141472, -30719.544675295914, -139247.83638093906, -56093.580257127316, -539.6605181289337, 1956.7164131064908, -72578.81880746112, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704968497E9, 0.0, 2026-01-23 18:21:44.968
20.0, 34483.06435144715, 11204.616571023056, 5578.481325922171, 22295.730983702062, 9948.15795995688, -11607.752634018974, 31648.907858003124, 31627.852514726226, -59862.79962811466, -30686.866424902255, -139217.63917417993, -56070.26738766043, -529.6916401018668, 1939.0138314978876, -72610.84885726558, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704974527E9, 0.0, 2026-01-23 18:21:44.974
22.0, 34511.76399132777, 11236.22193768286, 5601.928305855788, 22282.901082384717, 9930.075398692537, -11632.496015130999, 31646.58327657977, 31629.506543815918, -59736.48992019772, -30633.02107250942, -139179.86472605047, -56045.12167514821, -520.5721283641014, 2085.373054191238, -72446.49648028571, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704979553E9, 0.0, 2026-01-23 18:21:44.979
24.0, 34337.30862585409, 11070.528456035669, 5452.931577316711, 22240.321009197356, 9910.763491483152, -11631.06550348586, 31709.436381988096, 31690.906785834646, -59962.086076985135, -30751.28415242245, -139271.0598434281, -56107.90772532317, -544.7567158647437, 1887.9177436730558, -72654.59122116462, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704985527E9, 0.0, 2026-01-23 18:21:44.985
26.0, 34594.9124807015, 11309.602714729634, 5672.895094501388, 22323.13422240427, 9960.049088007103, -11608.892572986195, 31609.16645636159, 31588.848720651713, -59725.023475292146, -30613.172723433105, -139161.08926070802, -56031.509462774935, -516.459407384325, 2071.358510417761, -72464.6013932945, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704991524E9, 0.0, 2026-01-23 18:21:44.991
28.0, 34367.595239591035, 11101.731491295277, 5478.032586340021, 22235.604791117286, 9901.487517534199, -11645.661192615175, 31703.17789354061, 31687.08463753279, -59884.547875469674, -30716.191913627616, -139246.58468324956, -56091.52389663743, -539.749925106755, 1944.1100292336978, -72590.64288027798, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163704997469E9, 0.0, 2026-01-23 18:21:44.997
30.0, 34487.37823812702, 11205.801213479188, 5578.593084644447, 22295.440411024145, 9948.001497745694, -11608.244372396992, 31648.974913236492, 31627.67370077058, -59865.750058382764, -30685.346506279293, -139216.38747649043, -56069.79800102687, -531.748000591755, 1919.2325376549409, -72622.56117136015, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705019566E9, 0.0, 2026-01-23 18:21:45.019
32.0, 34518.53656989772, 11239.977030751352, 5604.789329146067, 22283.97396611857, 9930.567137070553, -11632.093683730804, 31645.488041101464, 31627.964273448502, -59737.316934742565, -30630.316511430326, -139178.54597312762, -56044.71934374802, -521.91323303142, 2057.992167233487, -72472.02217245367, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705025511E9, 0.0, 2026-01-23 18:21:45.025
34.0, 34341.13077415595, 11071.422525813881, 5452.909225572255, 22240.25395396399, 9910.763491483152, -11630.976096508039, 31709.168161054633, 31690.45975094554, -59964.27654794176, -30749.272495421472, -139270.50104981675, -56108.131242767726, -546.4330966988917, 1845.8964640970785, -72703.07215488817, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916370503149E9, 0.0, 2026-01-23 18:21:45.031
36.0, 34599.271070870294, 11311.122633352594, 5673.655053812869, 22323.60360903783, 9961.121971740959, -11608.266724141446, 31608.40649705011, 31588.11111308469, -59727.459815437775, -30611.026955965397, -139159.5022868517, -56030.861262185725, -517.7781603071882, 2063.356585902761, -72476.40311436691, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705037564E9, 0.0, 2026-01-23 18:21:45.037
38.0, 34373.250230938225, 11104.592514585556, 5479.776022407535, 22236.767081828963, 9901.86749718994, -11645.482378659533, 31702.03795457339, 31686.03410554339, -59884.8831516365, -30713.286186848425, -139244.68478497086, -56090.69688209258, -540.6216431405119, 1939.0138314978876, -72601.66229029445, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705042489E9, 0.0, 2026-01-23 18:21:45.042
40.0, 34490.283964906215, 11206.382358835026, 5578.369567199894, 22295.909797657707, 9948.225015190246, -11607.976151463528, 31648.483174858473, 31627.24901762593, -59870.37686948501, -30684.810064412366, -139216.34277300152, -56069.462724860045, -532.910291303431, 1926.8991860031113, -72621.80121204868, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916370504853E9, 0.0, 2026-01-23 18:21:45.048
42.0, 34524.86211357857, 11243.106274975094, 5607.002151847142, 22285.69505044163, 9931.707076037774, -11631.423131397145, 31643.766956778403, 31626.153782147623, -59738.099245798505, -30627.09786022876, -139175.79670855962, -56042.975907680506, -522.6284888539898, 2079.203972721574, -72451.65973325488, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705054593E9, 0.0, 2026-01-23 18:21:45.054
44.0, 34343.053024179106, 11071.109601391507, 5452.037507538499, 22240.83509931983, 9910.919953694338, -11631.40077965269, 31708.922291865623, 31690.75032362346, -59966.82464680966, -30747.12672795376, -139268.60115153805, -56106.5442689114, -547.4165734549252, 1861.6320921936147, -72681.59212846663, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705077526E9, 0.0, 2026-01-23 18:21:45.077
46.0, 34602.489722071856, 11311.927296152986, 5673.498591601681, 22324.587085793864, 9961.59135837452, -11608.11026193026, 31607.73594471645, 31587.038229350834, -59730.99139106172, -30609.507037342435, -139158.63056881793, -56029.92248891861, -518.4710643853026, 2053.7006322980683, -72483.33215514805, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705082541E9, 0.0, 2026-01-23 18:21:45.082
48.0, 34377.586469362555, 11106.537116353169, 5481.206534052674, 22238.01877951846, 9902.538049523599, -11645.63884087072, 31700.383925483697, 31684.581242153796, -59885.75486967026, -30711.051012402895, -139242.62842448096, -56088.93109428062, -540.9345675628862, 1966.8864568336555, -72566.39123754397, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705088546E9, 0.0, 2026-01-23 18:21:45.088
50.0, 34489.859281761564, 11203.767204733755, 5576.000282287631, 22295.865094168796, 9948.225015190246, -11608.244372396992, 31648.55023009184, 31627.53959030385, -59874.51194220924, -30684.050105100883, -139215.5157584567, -56068.85922775975, -533.9831750372857, 1925.356915635695, -72619.11900271404, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705094575E9, 0.0, 2026-01-23 18:21:45.094
52.0, 34528.237226991325, 11244.626193598056, 5607.650352436346, 22286.924396386672, 9932.712904538263, -11631.177262208135, 31642.202334666534, 31624.767973991395, -59740.64734466641, -30624.952092761054, -139174.20973470327, -56041.14306463517, -523.3213929321042, 2076.7452808314897, -72450.18451812083, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705100596E9, 0.0, 2026-01-23 18:21:45.100
54.0, 34343.678873023855, 11070.081421146562, 5450.674051126725, 22240.946858042105, 9911.165822883348, -11631.49018663051, 31708.721126165525, 31690.12447477871, -59971.093830000624, -30747.350245398313, -139269.38346259398, -56105.71725436655, -547.7071461328443, 1872.3609295321621, -72668.82928238265, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705105619E9, 0.0, 2026-01-23 18:21:45.105
56.0, 34601.774466249284, 11309.803880429732, 5671.866914256444, 22325.302341616436, 9962.574835130554, -11607.819689252341, 31607.53477901635, 31586.81471190628, -59736.422864964356, -30609.954072231543, -139159.2564176627, -56030.302468574344, -519.8345207970764, 2077.0135017649536, -72452.82202396655, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705111681E9, 0.0, 2026-01-23 18:21:45.111
58.0, 34378.927574029876, 11106.559468097625, 5481.161830563764, 22239.136366741226, 9903.588581512999, -11644.945936792605, 31699.534559194395, 31683.396599697662, -59889.308797038655, -30710.447515302603, -139242.7178314588, -56088.17113496913, -541.5380646631795, 1982.0409395743538, -72544.30771402213, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705117594E9, 0.0, 2026-01-23 18:21:45.117
60.0, 34488.048790460685, 11201.107347143574, 5573.094555508442, 22296.021556379983, 9948.604994845986, -11608.222020652536, 31649.06432021431, 31627.383128092664, -59882.580921957604, -30686.21822431305, -139217.99680209122, -56069.6862423046, -534.6760791154003, 1933.939985506533, -72606.6914327969, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705140655E9, 0.0, 2026-01-23 18:21:45.140
62.0, 34529.846552592106, 11244.737952320333, 5608.25384953664, 22288.332556287358, 9934.054009205582, -11630.551413363388, 31640.749471276937, 31623.225703623975, -59746.279984269146, -30626.650825339657, -139176.35550217098, -56042.10418964675, -523.9472417768528, 2070.9785307620205, -72456.28654435714, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705145668E9, 0.0, 2026-01-23 18:21:45.145
64.0, 34343.254189879204, 11068.38268856796, 5449.355298203862, 22241.170375486658, 9911.881078705917, -11631.266669185958, 31708.162332554144, 31689.74449512297, -59977.64289112603, -30748.80310878791, -139270.25518062775, -56107.080710778326, -549.4058787114476, 1864.6048742061705, -72677.70292493141, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705151578E9, 0.0, 2026-01-23 18:21:45.151
66.0, 34600.83569298216, 11308.418072273502, 5670.5481613335805, 22326.352873605832, 9963.759477586686, -11607.238543896503, 31606.52895051586, 31585.741828172428, -59744.11186505698, -30612.211598421527, -139161.3574816415, -56030.99537265246, -520.1921487083613, 2055.153495687663, -72482.86276851449, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705157675E9, 0.0, 2026-01-23 18:21:45.157
68.0, 34380.49219614174, 11107.7217588093, 5482.190010808708, 22240.388064430725, 9904.952037924772, -11644.633012370232, 31697.433495215595, 31681.27318397441, -59893.71209069635, -30710.536922280422, -139243.7683634482, -56088.95344602507, -542.1415617634729, 1954.2800729608623, -72585.18905463089, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705162593E9, 0.0, 2026-01-23 18:21:45.162
70.0, 34486.014781715254, 11198.939227931409, 5571.3511194409275, 22296.69210871364, 9949.566119857565, -11607.663227041154, 31648.058491713822, 31626.578465292274, -59889.599369716576, -30687.648735958188, -139219.49436896972, -56070.49090510499, -535.8830733159868, 1928.0614767147872, -72622.04708123769, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705168667E9, 0.0, 2026-01-23 18:21:45.168
72.0, 34530.58416015913, 11245.386152909536, 5609.1479193148525, 22290.16539933269, 9935.462169106266, -11629.88086102973, 31638.626055553683, 31620.811715222804, -59750.07978082655, -30626.002624750454, -139175.88611553743, -56042.08183790229, -524.8189598106098, 2078.242847709995, -72453.53727978913, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705174666E9, 0.0, 2026-01-23 18:21:45.174
74.0, 34341.443698578325, 11066.6616042449, 5448.014193536544, 22241.818576075864, 9912.618686272943, -11630.864337785762, 31707.156504053655, 31688.470445689018, -59983.87902782906, -30750.166565199685, -139272.24448588426, -56108.42181544565, -550.1211345340174, 1860.067470081743, -72688.18589308094, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705197624E9, 0.0, 2026-01-23 18:21:45.197
76.0, 34599.94162320395, 11307.054615861729, 5669.877608999921, 22327.537516061966, 9965.078230509547, -11606.076253184827, 31605.389011548643, 31584.06544733828, -59751.13031281595, -30614.49147635597, -139163.61500783145, -56032.44823604205, -521.1309219754842, 2050.236111907496, -72491.62465234096, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705202612E9, 0.0, 2026-01-23 18:21:45.202
78.0, 34379.329905430066, 11106.15713669743, 5481.720624175146, 22241.43859642012, 9906.181383869814, -11644.007163525483, 31696.31590799283, 31679.730913606993, -59898.405957031966, -30711.453343803092, -139244.84124718205, -56089.98162627001, -543.102686775051, 1955.2188462279853, -72588.00537443225, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705208703E9, 0.0, 2026-01-23 18:21:45.208
80.0, 34482.68437179141, 11195.586466263112, 5569.272407206584, 22297.385012791758, 9950.68370708033, -11607.283247385412, 31647.79027078036, 31625.84085772525, -59898.16008784295, -30692.20849182707, -139224.54586321663, -56073.508390606454, -536.7324396052885, 1921.6912295450247, -72628.57379061864, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705214707E9, 0.0, 2026-01-23 18:21:45.214
82.0, 34530.338290970125, 11245.162635464983, 5610.086692581975, 22292.333518544856, 9937.83145401853, -11628.405645895678, 31636.837915997257, 31618.44243031054, -59755.89123438493, -30628.215447451526, -139178.54597312762, -56043.110018147236, -524.9530702773417, 2067.6034173492694, -72467.93180321835, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705220706E9, 0.0, 2026-01-23 18:21:45.220
84.0, 34337.08510840954, 11063.040621643142, 5445.399039435272, 22242.86910806526, 9913.780976984617, -11630.35024766329, 31706.687117420093, 31687.397561955164, -59989.86929534308, -30752.580553600856, -139275.39608185246, -56110.16525151316, -550.7693351232214, 1865.7224614289357, -72684.60961396809, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76916370522566E9, 0.0, 2026-01-23 18:21:45.225
86.0, 34596.52180630229, 11304.215944315905, 5668.000062465676, 22329.23624864057, 9966.933425299338, -11605.226886895525, 31604.137313859144, 31582.746694415415, -59758.32757453056, -30617.307796157336, -139167.07952822204, -56033.744637220465, -521.3767911644925, 2047.9562339730544, -72498.08430648856, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705231658E9, 0.0, 2026-01-23 18:21:45.231
88.0, 34376.5135856287, 11104.39134888546, 5480.55833346347, 22243.31614295437, 9907.857764703962, -11643.336611191824, 31694.79598936987, 31678.166291495123, -59903.03276813421, -30713.487352548524, -139247.74697396124, -56090.56277162585, -543.0356315416851, 1946.0099275123987, -72595.3814501025, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705237715E9, 0.0, 2026-01-23 18:21:45.237
90.0, 34476.80586299967, 11190.959655160863, 5565.472610649182, 22298.4131930367, 9952.11421872547, -11606.389177607201, 31646.762090535416, 31625.103250158223, -59905.42440479093, -30694.17544533914, -139226.84809289553, -56074.424812129124, -537.4029919389477, 1917.556156820793, -72635.36872093305, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705260907E9, 0.0, 2026-01-23 18:21:45.260
92.0, 34527.745488613305, 11243.955641264396, 5609.460843737226, 22294.725155201573, 9940.088980208515, -11627.377465650734, 31634.40157585163, 31615.849627953725, -59761.41211526539, -30630.24945619696, -139182.09990049602, -56044.160550136636, -525.0648289996182, 2081.3720919337384, -72456.5547652906, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705265655E9, 0.0, 2026-01-23 18:21:45.265
94.0, 34332.10066939601, 11059.464342530293, 5442.985051034099, 22244.16550924367, 9915.613820029954, -11629.858509285274, 31704.921329608125, 31686.056457287847, -59996.57481867967, -30755.240411191036, -139278.83825049858, -56111.57341141384, -550.9481490788638, 1879.3793772911285, -72670.93034636145, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705271802E9, 0.0, 2026-01-23 18:21:45.271
96.0, 34589.72687598787, 11299.030339602274, 5664.133210674908, 22330.71146377462, 9968.92273055586, -11604.288113628401, 31602.930319658557, 31581.04796183681, -59764.094324600024, -30615.027918222895, -139164.68789156532, -56035.912756432626, -523.5896138655679, 2072.1631732181518, -72470.79282650862, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769163705277687E9, 0.0, 2026-01-23 18:21:45.277
